indiv,year,lwage,educ,exper,exper2,union,pub,married,black,hispanic
7454,1986,2.125406981,15,8,64,0,0,0,1,0
7454,1987,2.169963121,15,9,81,0,0,0,1,0
7472,1980,1.315561414,10,3,9,1,0,0,0,1
7472,1981,1.372543216,10,4,16,0,0,1,0,1
7472,1982,1.482263207,10,5,25,0,0,1,0,1
7472,1983,1.591878653,10,6,36,0,0,1,0,1
7472,1984,1.682546377,10,7,49,0,1,1,0,1
7472,1985,1.414323568,10,8,64,1,0,1,0,1
7472,1986,1.937986374,10,9,81,0,0,1,0,1
7472,1987,2.035432339,10,10,100,1,0,1,0,1
7474,1980,1.339410782,12,2,4,0,0,0,1,0
7474,1981,1.934860349,12,3,9,1,0,0,1,0
7474,1982,1.210930228,12,4,16,1,0,0,1,0
7474,1983,0.9348980784,12,5,25,1,0,0,1,0
7474,1984,1.650820613,12,6,36,1,0,1,1,0
7474,1985,1.799448967,12,7,49,1,0,1,1,0
7474,1986,1.900044918,12,8,64,1,0,1,1,0
7474,1987,1.952050686,12,9,81,1,0,1,1,0
7509,1980,1.407177567,11,5,25,1,0,1,1,0
7509,1981,1.609437943,11,6,36,1,0,1,1,0
7509,1982,1.634920239,11,7,49,1,0,1,1,0
7509,1983,1.725410104,11,8,64,1,0,1,1,0
7509,1984,1.880372167,11,9,81,0,0,1,1,0
7509,1985,1.935892105,11,10,100,1,0,1,1,0
7509,1986,2.15135932,11,11,121,1,0,1,1,0
7509,1987,1.907598972,11,12,144,1,0,1,1,0
7539,1980,1.178336024,12,1,1,0,0,0,0,1
7539,1981,1.131652117,12,2,4,0,0,0,0,1
7539,1982,1.172242761,12,3,9,1,1,0,0,1
7539,1983,1.235203743,12,4,16,0,0,1,0,1
7539,1984,1.440804362,12,5,25,1,1,1,0,1
7539,1985,1.419756889,12,6,36,1,1,1,0,1
7539,1986,1.698937178,12,7,49,1,1,1,0,1
7539,1987,1.178565025,12,8,64,1,1,0,0,1
7769,1980,1.758373022,14,2,4,0,0,1,0,0
7769,1981,1.735064149,14,3,9,0,1,1,0,0
7769,1982,1.827362537,14,4,16,0,0,1,0,0
7769,1983,1.820720315,14,5,25,0,0,1,0,0
7769,1984,2.021791697,14,6,36,0,1,1,0,0
7769,1985,1.976682782,14,7,49,0,0,1,0,0
7769,1986,1.95661521,14,8,64,0,1,1,0,0
7769,1987,2.066069365,14,9,81,0,0,1,0,0
7783,1980,1.416451216,12,3,9,0,0,0,0,0
7783,1981,1.229290605,12,4,16,0,0,0,0,0
7783,1982,1.440792799,12,5,25,0,0,0,0,0
7783,1983,2.405623436,12,6,36,0,0,0,0,0
7783,1984,2.028292179,12,7,49,0,0,0,0,0
7783,1985,1.114162564,12,8,64,0,0,0,0,0
7783,1986,1.495195389,12,9,81,0,0,0,0,0
7783,1987,1.515037179,12,10,100,0,0,0,0,0
7784,1980,1.794139266,11,1,1,0,1,0,0,0
7784,1981,2.937463284,11,2,4,0,0,0,0,0
7784,1982,3.472706795,11,3,9,0,0,0,0,0
7784,1983,2.970510244,11,4,16,0,0,0,0,0
7784,1984,3.777492046,11,5,25,0,0,0,0,0
7784,1985,4.051859856,11,6,36,0,0,0,0,0
7784,1986,3.292909145,11,7,49,0,0,0,0,0
7784,1987,3.096304178,11,8,64,0,0,0,0,0
7801,1980,0.9040740132,13,1,1,0,0,0,1,0
7801,1981,1.187443495,13,2,4,0,0,0,1,0
7801,1982,0.8537072539,13,3,9,1,0,0,1,0
7801,1983,1.695104718,13,4,16,0,1,0,1,0
7801,1984,1.140349865,13,5,25,1,0,0,1,0
7801,1985,1.035074234,13,6,36,0,0,0,1,0
7801,1986,1.494579792,13,7,49,0,0,0,1,0
7801,1987,1.432799101,13,8,64,0,0,0,1,0
7824,1980,1.745914817,12,2,4,1,0,0,0,1
7824,1981,1.509673357,12,3,9,0,0,0,0,1
7824,1982,1.572720289,12,4,16,0,0,0,0,1
7824,1983,1.230088711,12,5,25,0,0,0,0,1
7824,1984,1.939223409,12,6,36,0,0,0,0,1
7824,1985,2.002110243,12,7,49,0,0,1,0,1
7824,1986,2.03357625,12,8,64,0,0,1,0,1
7824,1987,2.104253531,12,9,81,0,0,1,0,1
7874,1980,2.205955267,15,2,4,0,0,0,0,0
7874,1981,2.077270031,15,3,9,0,0,0,0,0
7874,1982,2.343089342,15,4,16,0,0,0,0,0
7874,1983,2.267007351,15,5,25,0,0,0,0,0
7874,1984,2.335847616,15,6,36,0,0,0,0,0
7874,1985,2.359915733,15,7,49,0,0,0,0,0
7874,1986,2.544401884,15,8,64,0,0,0,0,0
7874,1987,2.274247885,15,9,81,0,0,0,0,0
7887,1980,1.476082563,12,4,16,0,0,0,0,0
7887,1981,2.200802326,12,5,25,1,0,0,0,0
7887,1982,0.9582279325,12,6,36,0,0,0,0,0
7887,1983,1.965573668,12,7,49,0,0,0,0,0
7887,1984,1.636951685,12,8,64,0,0,1,0,0
7887,1985,1.6499089,12,9,81,0,0,1,0,0
7887,1986,1.943311453,12,10,100,0,0,1,0,0
7887,1987,2.017083168,12,11,121,0,0,1,0,0
7923,1980,2.222182035,12,5,25,0,1,1,1,0
7923,1981,2.244316101,12,6,36,1,1,0,1,0
7923,1982,2.160506964,12,7,49,1,1,0,1,0
7923,1983,2.21091795,12,8,64,1,1,0,1,0
7923,1984,2.343944788,12,9,81,1,0,0,1,0
7923,1985,2.416549444,12,10,100,1,1,0,1,0
7923,1986,2.410870552,12,11,121,1,1,0,1,0
7923,1987,2.357515812,12,12,144,1,1,1,1,0
7926,1980,1.841251731,12,5,25,1,0,1,0,1
7926,1981,1.7525388,12,6,36,1,0,1,0,1
7926,1982,1.815666556,12,7,49,1,0,1,0,1
7926,1983,1.843193173,12,8,64,1,0,1,0,1
7926,1984,1.800329447,12,9,81,1,0,1,0,1
7926,1985,1.765961766,12,10,100,0,0,1,0,1
7926,1986,1.851254702,12,11,121,1,0,1,0,1
7926,1987,1.733726382,12,12,144,1,0,1,0,1
8021,1980,1.396486044,15,2,4,0,0,0,0,0
8021,1981,1.583339214,15,3,9,0,0,0,0,0
8021,1982,1.916310072,15,4,16,0,0,0,0,0
8021,1983,1.899481773,15,5,25,0,0,0,0,0
8021,1984,2.15708518,15,6,36,0,0,0,0,0
8021,1985,2.207794428,15,7,49,0,0,0,0,0
8021,1986,2.300701857,15,8,64,0,0,0,0,0
8021,1987,2.682277918,15,9,81,0,0,0,0,0
8087,1980,2.035786152,12,3,9,0,0,0,0,1
8087,1981,1.906689405,12,4,16,0,0,0,0,1
8087,1982,2.215857029,12,5,25,0,0,0,0,1
8087,1983,0.3852568865,12,6,36,0,0,0,0,1
8087,1984,1.448720932,12,7,49,0,0,0,0,1
8087,1985,1.772392631,12,8,64,0,0,0,0,1
8087,1986,1.364382386,12,9,81,0,0,0,0,1
8087,1987,1.604649425,12,10,100,0,0,0,0,1
8089,1980,1.579027772,12,3,9,0,0,0,0,0
8089,1981,1.624705434,12,4,16,0,0,0,0,0
8089,1982,1.72972405,12,5,25,0,0,0,0,0
8089,1983,1.76584363,12,6,36,0,0,1,0,0
8089,1984,1.290984154,12,7,49,0,0,1,0,0
8089,1985,-0.8895563483,12,8,64,0,0,1,0,0
8089,1986,1.870672822,12,9,81,0,0,1,0,0
8089,1987,2.089920521,12,10,100,0,0,1,0,0
8090,1980,1.735681653,14,2,4,0,0,0,0,0
8090,1981,1.574070811,14,3,9,0,0,0,0,0
8090,1982,1.441595674,14,4,16,0,0,0,0,0
8090,1983,2.547255754,14,5,25,0,0,0,0,0
8090,1984,2.991472721,14,6,36,0,0,0,0,0
8090,1985,3.011443615,14,7,49,0,0,1,0,0
8090,1986,3.099274635,14,8,64,0,0,1,0,0
8090,1987,3.096661568,14,9,81,0,0,1,0,0
8096,1980,1.694859624,6,11,121,1,0,0,0,1
8096,1981,1.732547641,6,12,144,0,0,0,0,1
8096,1982,1.469596624,6,13,169,0,0,0,0,1
8096,1983,1.591878653,6,14,196,0,0,0,0,1
8096,1984,1.743170977,6,15,225,0,0,0,0,1
8096,1985,1.58178091,6,16,256,0,0,0,0,1
8096,1986,1.120367169,6,17,289,0,0,0,0,1
8096,1987,1.621685624,6,18,324,0,0,0,0,1
8106,1980,1.587961793,8,9,81,1,0,0,0,1
8106,1981,1.548813343,8,10,100,0,0,1,0,1
8106,1982,1.55053246,8,11,121,0,0,0,0,1
8106,1983,1.394949913,8,12,144,0,0,0,0,1
8106,1984,1.474907041,8,13,169,0,0,0,0,1
8106,1985,1.379914761,8,14,196,0,0,0,0,1
8106,1986,1.436220169,8,15,225,0,0,0,0,1
8106,1987,1.658000708,8,16,256,0,0,0,0,1
8107,1980,1.106671572,3,11,121,0,0,0,0,1
8107,1981,1.241713166,3,12,144,0,0,0,0,1
8107,1982,1.419569135,3,13,169,0,0,0,0,1
8107,1983,1.591878653,3,14,196,0,0,0,0,1
8107,1984,1.584907889,3,15,225,0,0,0,0,1
8107,1985,1.514647365,3,16,256,0,0,0,0,1
8107,1986,1.407226563,3,17,289,0,0,0,0,1
8107,1987,1.707802773,3,18,324,0,0,0,0,1
8142,1980,1.238758922,11,2,4,0,0,0,0,1
8142,1981,1.386294365,11,3,9,0,0,0,0,1
8142,1982,1.458991528,11,4,16,0,0,0,0,1
8142,1983,1.350716591,11,5,25,0,0,0,0,1
8142,1984,1.357123971,11,6,36,0,0,0,0,1
8142,1985,1.453962445,11,7,49,0,0,0,0,1
8142,1986,1.406287193,11,8,64,0,0,0,0,1
8142,1987,1.352756381,11,9,81,0,0,0,0,1
8168,1980,1.914512753,11,2,4,1,0,0,0,1
8168,1981,1.843052745,11,3,9,1,0,0,0,1
8168,1982,1.715125322,11,4,16,1,0,0,0,1
8168,1983,1.398005486,11,5,25,1,0,1,0,1
8168,1984,1.682546377,11,6,36,1,0,1,0,1
8168,1985,1.871322274,11,7,49,1,0,1,0,1
8168,1986,1.952794194,11,8,64,0,0,1,0,1
8168,1987,2.370432377,11,9,81,1,0,1,0,1
8173,1980,1.447999597,8,9,81,0,0,1,0,1
8173,1981,1.347073674,8,10,100,0,0,1,0,1
8173,1982,1.589627743,8,11,121,0,0,1,0,1
8173,1983,1.644960165,8,12,144,0,0,1,0,1
8173,1984,1.474907041,8,13,169,0,0,1,0,1
8173,1985,1.491524935,8,14,196,0,0,1,0,1
8173,1986,1.563572645,8,15,225,0,0,1,0,1
8173,1987,1.410776258,8,16,256,0,0,1,0,1
8203,1980,2.238261461,14,2,4,0,0,1,0,1
8203,1981,2.284885406,14,3,9,0,0,1,0,1
8203,1982,2.062142134,14,4,16,0,0,1,0,1
8203,1983,2.269025564,14,5,25,0,0,1,0,1
8203,1984,0.7837148905,14,6,36,0,0,1,0,1
8203,1985,3.23967886,14,7,49,0,0,1,0,1
8203,1986,2.397604227,14,8,64,0,0,1,0,1
8203,1987,3.221940517,14,9,81,0,0,1,0,1
8211,1980,0.4246670306,8,6,36,1,0,0,0,1
8211,1981,1.442383885,8,7,49,0,0,1,0,1
8211,1982,1.433595657,8,8,64,0,0,0,0,1
8211,1983,1.396141887,8,9,81,0,0,0,0,1
8211,1984,1.421181679,8,10,100,1,0,0,0,1
8211,1985,1.384125233,8,11,121,1,0,0,0,1
8211,1986,1.309657454,8,12,144,1,0,0,0,1
8211,1987,0.9716643691,8,13,169,0,0,0,0,1
8224,1980,1.950793028,12,5,25,0,0,0,1,0
8224,1981,1.915413141,12,6,36,0,0,0,1,0
8224,1982,1.938934565,12,7,49,0,0,0,1,0
8224,1983,2.154828548,12,8,64,0,0,0,1,0
8224,1984,1.179442763,12,9,81,0,0,0,1,0
8224,1985,1.397220492,12,10,100,0,0,0,1,0
8224,1986,1.812192559,12,11,121,1,0,0,1,0
8224,1987,2.072512388,12,12,144,1,0,0,1,0
8272,1980,1.824751854,10,3,9,0,0,1,0,1
8272,1981,1.971228004,10,4,16,1,0,1,0,1
8272,1982,2.333062172,10,5,25,1,0,1,0,1
8272,1983,2.24865818,10,6,36,1,0,1,0,1
8272,1984,2.135120392,10,7,49,1,0,1,0,1
8272,1985,2.368724823,10,8,64,1,0,1,0,1
8272,1986,2.34865737,10,9,81,1,0,1,0,1
8272,1987,2.344269991,10,10,100,0,0,1,0,1
8300,1980,1.442858219,12,0,0,0,0,0,0,1
8300,1981,1.420811892,12,1,1,0,0,0,0,1
8300,1982,1.690503359,12,2,4,0,0,0,0,1
8300,1983,1.64744854,12,3,9,1,0,0,0,1
8300,1984,1.954480052,12,4,16,1,0,0,0,1
8300,1985,1.871322274,12,5,25,0,0,0,0,1
8300,1986,2.005988359,12,6,36,1,0,0,0,1
8300,1987,1.673796177,12,7,49,1,0,0,0,1
8304,1980,1.779356718,12,2,4,0,0,0,0,1
8304,1981,1.699294209,12,3,9,0,0,0,0,1
8304,1982,1.637258887,12,4,16,0,0,0,0,1
8304,1983,1.668251634,12,5,25,0,0,0,0,1
8304,1984,1.682546377,12,6,36,0,0,1,0,1
8304,1985,1.596885443,12,7,49,0,0,1,0,1
8304,1986,1.682178378,12,8,64,0,0,1,0,1
8304,1987,1.834267616,12,9,81,1,0,1,0,1
8364,1980,1.415166378,11,3,9,0,0,0,0,1
8364,1981,1.557001948,11,4,16,0,0,1,0,1
8364,1982,2.057612658,11,5,25,0,0,1,0,1
8364,1983,1.351785541,11,6,36,0,0,1,0,1
8364,1984,1.387895584,11,7,49,1,0,1,0,1
8364,1985,1.425922275,11,8,64,0,0,1,0,1
8364,1986,1.520666838,11,9,81,0,0,1,0,1
8364,1987,1.524606705,11,10,100,0,1,1,0,1
8370,1980,1.964307785,12,3,9,0,0,0,0,0
8370,1981,2.030170441,12,4,16,1,0,0,0,0
8370,1982,2.073495626,12,5,25,1,0,0,0,0
8370,1983,2.043863773,12,6,36,0,0,0,0,0
8370,1984,2.088011503,12,7,49,1,0,1,0,0
8370,1985,2.133686543,12,8,64,1,0,1,0,0
8370,1986,2.113619089,12,9,81,0,0,1,0,0
8370,1987,1.952050686,12,10,100,1,0,1,0,0
8381,1980,1.027866364,10,2,4,0,0,0,0,1
8381,1981,0.9841681719,10,3,9,1,0,0,0,1
8381,1982,1.456472516,10,4,16,0,0,0,0,1
8381,1983,1.333714604,10,5,25,0,0,0,0,1
8381,1984,1.41755569,10,6,36,0,0,0,0,1
8381,1985,1.557206988,10,7,49,0,0,0,0,1
8381,1986,1.643181443,10,8,64,0,0,0,0,1
8381,1987,1.950716138,10,9,81,0,0,0,0,1
8388,1980,1.391246796,8,8,64,0,0,1,0,1
8388,1981,1.494303942,8,9,81,0,0,1,0,1
8388,1982,1.4407444,8,10,100,0,0,1,0,1
8388,1983,1.400252938,8,11,121,0,0,1,0,1
8388,1984,1.474588633,8,12,144,0,0,1,0,1
8388,1985,1.40629065,8,13,169,0,0,1,0,1
8388,1986,1.463255525,8,14,196,0,0,1,0,1
8388,1987,1.567807317,8,15,225,0,0,1,0,1
8406,1980,1.293391109,8,6,36,1,0,1,0,1
8406,1981,1.609437943,8,7,49,0,1,1,0,1
8406,1982,1.467359781,8,8,64,0,1,1,0,1
8406,1983,1.547777534,8,9,81,0,1,1,0,1
8406,1984,1.611318827,8,10,100,0,1,1,0,1
8406,1985,1.576951265,8,11,121,0,0,1,0,1
8406,1986,1.706228971,8,12,144,0,1,1,0,1
8406,1987,1.706928253,8,13,169,0,1,1,0,1
8415,1980,1.172409534,10,2,4,0,0,0,1,0
8415,1981,0.4269441366,10,3,9,1,0,0,1,0
8415,1982,1.510015011,10,4,16,0,0,0,1,0
8415,1983,-0.06954938173,10,5,25,1,0,0,1,0
8415,1984,1.827728391,10,6,36,1,0,0,1,0
8415,1985,1.79336071,10,7,49,1,0,1,1,0
8415,1986,1.991016626,10,8,64,1,0,1,1,0
8415,1987,1.952050686,10,9,81,1,0,1,1,0
8496,1980,1.351815701,12,2,4,0,0,0,1,0
8496,1981,1.196250796,12,3,9,0,0,0,1,0
8496,1982,0.6411620975,12,4,16,0,0,0,1,0
8496,1983,1.116144419,12,5,25,0,0,0,1,0
8496,1984,0.9893991947,12,6,36,0,0,0,1,0
8496,1985,1.137353063,12,7,49,0,0,0,1,0
8496,1986,1.052747011,12,8,64,0,0,0,1,0
8496,1987,1.21445179,12,9,81,0,0,1,1,0
8501,1980,0.9624917507,10,5,25,0,0,0,1,0
8501,1981,1.03412962,10,6,36,1,0,0,1,0
8501,1982,0.8542553186,10,7,49,1,0,0,1,0
8501,1983,1.091686368,10,8,64,1,0,0,1,0
8501,1984,0.8558678031,10,9,81,0,0,0,1,0
8501,1985,0.8215001822,10,10,100,0,0,0,1,0
8501,1986,0.9349640012,10,11,121,1,0,0,1,0
8501,1987,1.013781071,10,12,144,0,0,0,1,0
8518,1980,1.856127739,12,5,25,1,0,0,0,0
8518,1981,2.180611849,12,6,36,1,0,0,0,0
8518,1982,2.426651955,12,7,49,1,0,1,0,0
8518,1983,2.372793674,12,8,64,1,0,1,0,0
8518,1984,2.703572512,12,9,81,1,0,1,0,0
8518,1985,2.921900034,12,10,100,1,0,1,0,0
8518,1986,2.164912224,12,11,121,0,0,1,0,0
8518,1987,1.886791229,12,12,144,0,0,1,0,0
8520,1980,0.5544002652,15,2,4,0,0,0,0,0
8520,1981,1.115961909,15,3,9,1,0,0,0,0
8520,1982,1.315369964,15,4,16,0,0,0,0,0
8520,1983,1.259903789,15,5,25,0,0,1,0,0
8520,1984,1.296499372,15,6,36,0,0,1,0,0
8520,1985,-1.155181646,15,7,49,0,0,1,0,0
8520,1986,1.288347602,15,8,64,0,0,1,0,0
8520,1987,1.366001606,15,9,81,0,0,1,0,0
8524,1980,1.198258877,11,1,1,0,0,1,0,0
8524,1981,1.529395223,11,2,4,0,0,1,0,0
8524,1982,1.526783228,11,3,9,1,0,1,0,0
8524,1983,1.497151494,11,4,16,1,0,1,0,0
8524,1984,1.514127731,11,5,25,1,0,1,0,0
8524,1985,1.728221416,11,6,36,1,0,1,0,0
8524,1986,-0.6997917295,11,7,49,1,0,1,0,0
8524,1987,1.580634475,11,8,64,1,0,1,0,0
8548,1980,1.194742084,8,3,9,0,0,0,0,0
8548,1981,1.183353543,8,4,16,0,0,0,0,0
8548,1982,1.137697697,8,5,25,0,0,0,0,0
8548,1983,1.367037296,8,6,36,0,0,0,0,0
8548,1984,1.344393969,8,7,49,0,0,1,0,0
8548,1985,1.532263994,8,8,64,0,0,0,0,0
8548,1986,1.192793131,8,9,81,0,0,0,0,0
8548,1987,1.067848325,8,10,100,0,0,0,0,0
8556,1980,1.638043165,11,2,4,0,0,0,0,0
8556,1981,1.783047557,11,3,9,0,0,0,0,0
8556,1982,1.638513207,11,4,16,0,0,0,0,0
8556,1983,1.770872474,11,5,25,0,0,1,0,0
8556,1984,1.97313118,11,6,36,0,0,1,0,0
8556,1985,2.022145271,11,7,49,0,0,1,0,0
8556,1986,1.923750281,11,8,64,0,0,1,0,0
8556,1987,2.035432339,11,9,81,0,0,1,0,0
8564,1980,0.8091867566,11,1,1,0,0,0,0,0
8564,1981,1.263692021,11,2,4,0,0,1,0,0
8564,1982,1.354564309,11,3,9,0,0,1,0,0
8564,1983,1.470517874,11,4,16,0,0,1,0,0
8564,1984,1.363681436,11,5,25,0,0,1,0,0
8564,1985,1.819571257,11,6,36,0,0,1,0,0
8564,1986,1.537005663,11,7,49,0,0,1,0,0
8564,1987,1.524606705,11,8,64,0,1,1,0,0
8581,1980,1.227709055,12,3,9,0,0,0,1,0
8581,1981,1.167828441,12,4,16,0,0,0,1,0
8581,1982,0.7084504962,12,5,25,0,0,0,1,0
8581,1983,0.9615011215,12,6,36,0,0,0,1,0
8581,1984,0.6740972996,12,7,49,0,0,1,1,0
8581,1985,0.9843019247,12,8,64,0,0,1,1,0
8581,1986,0.727324605,12,9,81,0,0,1,1,0
8581,1987,0.7490158677,12,10,100,0,0,0,1,0
8586,1980,-0.7648808956,12,3,9,0,0,0,1,0
8586,1981,1.649516106,12,4,16,0,0,0,1,0
8586,1982,1.872824907,12,5,25,0,0,0,1,0
8586,1983,1.613375068,12,6,36,0,0,0,1,0
8586,1984,1.627982974,12,7,49,0,0,0,1,0
8586,1985,1.648178697,12,8,64,0,0,0,1,0
8586,1986,1.796819568,12,9,81,0,0,0,1,0
8586,1987,1.676230192,12,10,100,0,0,0,1,0
8587,1980,0.9920740724,11,3,9,1,0,0,1,0
8587,1981,0.8982360959,11,4,16,0,0,0,1,0
8587,1982,0.9699907899,11,5,25,0,0,0,1,0
8587,1983,0.804004252,11,6,36,0,0,0,1,0
8587,1984,1.305523396,11,7,49,0,0,0,1,0
8587,1985,1.476625204,11,8,64,1,0,0,1,0
8587,1986,-0.9812042117,11,9,81,0,0,0,1,0
8587,1987,0.7911183834,11,10,100,0,0,0,1,0
8597,1980,1.52112186,10,6,36,1,0,0,1,0
8597,1981,1.134979963,10,7,49,1,0,0,1,0
8597,1982,1.755041838,10,8,64,1,0,0,1,0
8597,1983,1.786034703,10,9,81,1,0,0,1,0
8597,1984,1.854396582,10,10,100,1,0,0,1,0
8597,1985,1.920112491,10,11,121,1,0,0,1,0
8597,1986,1.946564913,10,12,144,1,0,0,1,0
8597,1987,1.952050686,10,13,169,1,0,0,1,0
8656,1980,1.224856019,12,2,4,0,0,0,0,0
8656,1981,1.356735587,12,3,9,0,0,0,0,0
8656,1982,1.537356973,12,4,16,0,0,0,0,0
8656,1983,1.74919498,12,5,25,0,0,1,0,0
8656,1984,1.66767776,12,6,36,1,0,1,0,0
8656,1985,1.495127559,12,7,49,0,0,1,0,0
8656,1986,1.23554945,12,8,64,0,0,1,0,0
8656,1987,0.8233792782,12,9,81,0,0,1,0,0
8722,1980,1.700794339,12,4,16,0,0,0,0,1
8722,1981,1.5502491,12,5,25,0,0,0,0,1
8722,1982,1.679744124,12,6,36,0,0,0,0,1
8722,1983,1.786034703,12,7,49,0,0,0,0,1
8722,1984,1.682546377,12,8,64,0,0,0,0,1
8722,1985,1.622860909,12,9,81,0,0,0,0,1
8722,1986,1.8557899,12,10,100,0,0,0,0,1
8722,1987,1.688990593,12,11,121,0,0,0,0,1
8743,1980,1.615636587,12,3,9,0,0,1,0,0
8743,1981,1.980007648,12,4,16,0,0,1,0,0
8743,1982,1.844272971,12,5,25,0,0,1,0,0
8743,1983,1.622107744,12,6,36,0,0,1,0,0
8743,1984,1.801291466,12,7,49,0,0,1,0,0
8743,1985,1.586156487,12,8,64,0,0,1,0,0
8743,1986,1.547530651,12,9,81,0,0,1,0,0
8743,1987,1.54658556,12,10,100,0,0,1,0,0
8749,1980,1.659195542,8,9,81,0,0,1,1,0
8749,1981,1.325931191,8,10,100,0,0,1,1,0
8749,1982,1.57190001,8,11,121,0,0,1,1,0
8749,1983,1.437728047,8,12,144,0,0,1,1,0
8749,1984,1.515763044,8,13,169,0,0,1,1,0
8749,1985,1.43281734,8,14,196,0,0,1,1,0
8749,1986,1.529671073,8,15,225,0,0,1,1,0
8749,1987,1.747110009,8,16,256,0,0,1,1,0
8758,1980,1.425526738,12,3,9,0,0,1,0,0
8758,1981,1.198307037,12,4,16,0,0,1,0,0
8758,1982,1.520725012,12,5,25,0,0,1,0,0
8758,1983,1.994583249,12,6,36,0,0,1,0,0
8758,1984,1.709979177,12,7,49,0,0,1,0,0
8758,1985,1.829946995,12,8,64,0,0,1,0,0
8758,1986,2.457208633,12,9,81,0,0,1,0,0
8758,1987,1.5695014,12,10,100,0,0,1,0,0
8796,1980,1.007498384,13,2,4,1,0,0,0,0
8796,1981,2.065973282,13,3,9,1,0,0,0,0
8796,1982,2.197990179,13,4,16,1,0,0,0,0
8796,1983,2.297929287,13,5,25,1,0,0,0,0
8796,1984,2.171184063,13,6,36,1,0,0,0,0
8796,1985,2.240731955,13,7,49,1,0,0,0,0
8796,1986,2.227550268,13,8,64,1,0,0,0,0
8796,1987,2.220964193,13,9,81,1,0,0,0,0
8838,1980,1.531362176,12,3,9,0,0,0,0,0
8838,1981,1.677315354,12,4,16,0,0,0,0,0
8838,1982,1.24087739,12,5,25,0,0,0,0,0
8838,1983,1.482765555,12,6,36,0,0,0,0,0
8838,1984,1.210621476,12,7,49,0,0,0,0,0
8838,1985,1.633858681,12,8,64,0,0,0,0,0
8838,1986,1.75694406,12,9,81,0,0,1,0,0
8838,1987,1.861078978,12,10,100,0,0,1,0,0
8842,1980,1.244274139,11,2,4,0,0,0,0,0
8842,1981,0.8352869749,11,3,9,0,0,0,0,0
8842,1982,1.179677725,11,4,16,0,0,0,0,0
8842,1983,1.243674874,11,5,25,0,0,1,0,0
8842,1984,1.67536068,11,6,36,0,0,1,0,0
8842,1985,1.633753419,11,7,49,0,0,1,0,0
8842,1986,1.593885779,11,8,64,0,0,1,0,0
8842,1987,1.53785193,11,9,81,0,0,1,0,0
8846,1980,1.297176719,12,2,4,1,0,1,0,0
8846,1981,1.326870918,12,3,9,1,0,1,0,0
8846,1982,1.281030178,12,4,16,1,0,1,0,0
8846,1983,1.342592835,12,5,25,1,1,1,0,0
8846,1984,1.334760427,12,6,36,1,0,1,0,0
8846,1985,1.489141345,12,7,49,1,0,1,0,0
8846,1986,1.760324717,12,8,64,1,0,1,0,0
8846,1987,1.62770319,12,9,81,1,0,1,0,0
8860,1980,1.230645299,13,4,16,1,0,0,0,1
8860,1981,1.326870918,13,5,25,1,0,0,0,1
8860,1982,1.285124779,13,6,36,0,0,0,0,1
8860,1983,1.169463992,13,7,49,0,0,0,0,1
8860,1984,1.226642847,13,8,64,0,0,1,0,1
8860,1985,1.273485303,13,9,81,0,0,1,0,1
8860,1986,1.262467623,13,10,100,1,0,1,0,1
8860,1987,1.119141579,13,11,121,0,0,1,0,1
8862,1980,1.266279697,13,2,4,0,0,0,0,1
8862,1981,1.397785902,13,3,9,0,0,0,0,1
8862,1982,1.504920721,13,4,16,0,0,0,0,1
8862,1983,1.517770767,13,5,25,0,0,0,0,1
8862,1984,1.509886742,13,6,36,0,0,0,0,1
8862,1985,1.88803792,13,7,49,0,0,0,0,1
8862,1986,1.763633013,13,8,64,0,0,0,0,1
8862,1987,1.892331481,13,9,81,0,0,0,0,1
8880,1980,2.058924437,12,4,16,0,0,0,0,1
8880,1981,2.29249692,12,5,25,0,0,0,0,1
8880,1982,2.298985481,12,6,36,1,0,0,0,1
8880,1983,2.402047157,12,7,49,1,0,0,0,1
8880,1984,2.390964508,12,8,64,1,0,1,0,1
8880,1985,2.406503916,12,9,81,1,0,1,0,1
8880,1986,2.519084215,12,10,100,1,0,1,0,1
8880,1987,2.524853945,12,11,121,1,0,1,0,1
8886,1980,1.42942822,12,5,25,0,0,0,0,1
8886,1981,1.442383885,12,6,36,0,0,0,0,1
8886,1982,1.57927382,12,7,49,0,0,0,0,1
8886,1983,1.490573168,12,8,64,0,0,0,0,1
8886,1984,1.788856983,12,9,81,0,0,0,0,1
8886,1985,1.602265716,12,10,100,0,0,1,0,1
8886,1986,1.498032451,12,11,121,0,0,1,0,1
8886,1987,2.118712902,12,12,144,0,0,0,0,1
8903,1980,0.9816716909,11,2,4,0,0,0,0,1
8903,1981,-0.2209188491,11,3,9,0,0,1,0,1
8903,1982,1.185463667,11,4,16,0,0,0,0,1
8903,1983,1.396912932,11,5,25,0,0,1,0,1
8903,1984,1.307852983,11,6,36,0,0,1,0,1
8903,1985,1.652713895,11,7,49,0,0,1,0,1
8903,1986,1.158107519,11,8,64,0,0,1,0,1
8903,1987,0.4595170915,11,9,81,0,0,1,0,1
8908,1980,1.241182923,12,2,4,1,0,0,0,1
8908,1981,1.271414042,12,3,9,1,0,1,0,1
8908,1982,1.423654437,12,4,16,0,0,1,0,1
8908,1983,1.160250545,12,5,25,0,0,1,0,1
8908,1984,1.228116751,12,6,36,0,0,1,0,1
8908,1985,1.383844018,12,7,49,0,0,1,0,1
8908,1986,1.149982095,12,8,64,1,0,1,0,1
